datetime_au,is_summer,is_autumn,is_winter,is_spring,is_sunday,is_monday,is_tuesday,is_wednesday,is_thursday,is_friday,is_saturday,is_weekend,is_weekday,is_jan,is_feb,is_mar,is_apr,is_may,is_jun,is_jul,is_aug,is_sep,is_oct,is_nov,is_dec,avg_30_min_demand,min_30_min_demand,max_30_min_demand,sum_30_min_demand,count_30_min_points,avg_temp,min_temp,max_temp,hd_next_24h,cd_next_24h,precipitation,sunlight
18/06/2017,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8074.3625000000000000,6350.5800000000000000,10154.0900000000000000,387569.4000000000000000,48,13.4816326530612245,10.3,17.5,3.5183673469387755,0,0.271409541,8.2
19/06/2017,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,8786.6758333333333333,6603.8700000000000000,10806.4500000000000000,421760.4400000000000000,48,13.9120000000000000,9.6,18.2,3.0880000000000000,0,0.15934813,8.7
20/06/2017,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,8885.6408333333333333,6919.4800000000000000,10667.4000000000000000,426510.7600000000000000,48,12.3465517241379310,8,18.6,4.6534482758620690,0,0.019405615,10.3
21/06/2017,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,9028.9670833333333333,6919.4900000000000000,10898.3000000000000000,433390.4200000000000000,48,11.5285714285714286,5.7,18.3,5.4714285714285714,0,0.28979525,8.8
22/06/2017,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,8921.8593750000000000,6983.4000000000000000,10745.8400000000000000,428249.2500000000000000,48,11.6816326530612245,7.8,17.9,5.3183673469387755,0,0.076854169,10.3
23/06/2017,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,9012.8610416666666667,6946.8700000000000000,10574.7500000000000000,432617.3300000000000000,48,9.7500000000000000,6.5,17.3,7.2500000000000000,0,0.146847978,7.7
24/06/2017,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8233.6510416666666667,6595.5100000000000000,9904.5800000000000000,395215.2500000000000000,48,10.9207547169811321,5.7,18.8,6.0792452830188679,0,0.185230881,10.8
25/06/2017,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8156.2558333333333333,6505.4600000000000000,10269.5700000000000000,391500.2800000000000000,48,9.6020000000000000,3.3,18.3,7.3980000000000000,0,0.097836934,11
26/06/2017,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,8977.1558333333333333,6681.6100000000000000,11267.5000000000000000,430903.4800000000000000,48,9.2980000000000000,3.2,18.4,7.7020000000000000,0,0.689296901,11
27/06/2017,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,9485.7168750000000000,7210.9500000000000000,11541.3400000000000000,455314.4100000000000000,48,10.0571428571428571,5.4,15.7,6.9428571428571429,0,2.75596213,9.6
28/06/2017,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,9427.4552083333333333,6993.5300000000000000,11468.7200000000000000,452517.8500000000000000,48,11.2203703703703704,9.2,14.4,5.7796296296296296,0,4.2037673,5.2
29/06/2017,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,9309.0879166666666667,7041.7600000000000000,11285.4800000000000000,446836.2200000000000000,48,10.7020833333333333,7.5,16.6,6.2979166666666667,0,2.16087103,8.9
30/06/2017,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,9292.0012500000000000,7058.0000000000000000,11413.9200000000000000,446016.0600000000000000,48,9.8458333333333333,5.1,15.2,7.1541666666666667,0,0.605768383,11.1
1/07/2017,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8928.3450000000000000,7175.4200000000000000,10864.3800000000000000,428560.5600000000000000,48,8.4979166666666667,4.1,15.1,8.5020833333333333,0,0.080665715,11.1
2/07/2017,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8699.5856250000000000,6955.4300000000000000,10960.7100000000000000,417580.1100000000000000,48,7.4962264150943396,2.7,16.6,9.5037735849056604,0,0.988650262,11.1
3/07/2017,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,9672.1700000000000000,6962.1600000000000000,11914.9000000000000000,464264.1600000000000000,48,7.9240740740740741,2.3,14.4,9.0759259259259259,0,1.00089729,5.8
4/07/2017,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8746.4060416666666667,6821.3700000000000000,10511.7500000000000000,419827.4900000000000000,48,12.5056603773584906,6.1,21.6,4.4943396226415094,0,0.759223878,11.2
